,.CSI716567,.dMICN00000NUS,.dMIEF00000NUS,.dMIEF00000PUS,.dMIEM00000PEU,.dMIEU00000GEU,.dMIEU00000NEU,.dMIEU0000VGUS,.dMIEU2D000PEU,.dMIIN00000NUS,.dMIWO00000GUS,.dMIWO0000VNUS,.dMIWO0HC00GUS,.IBOFAHPC0,.IBXXCS2,.MERER00,.MERER01,.MERG0O1,.MERHE4M,.MIEF000I0GUS,.MIWD0000vNUS,.MIWO0002GGUS,.MIWO0IV00GUS,.RAVTRI,.RLGNET,.SP5MVT,.SPGTCLTR,.SPGTINTR,.SPHYDAN,.SPX,.STOXX50ER,.SXXGR,.TOPXDVNET,.WTDGITR,.XNDX,.XNDXNNRL,SYBA.DE,SYBU.DE,.TFRURANLLU,EURIBOR1M,EURIBOR3M,PWHEAMTUSDM
2021-10-20,1364.33,702.779,640.22,1301.12884,150.032823,319.470911,283.619471,13551.104,1217.966313,1035.095,13813.706,11571.174,548.223658,,,,,,,1919.33,3728.24,3370.96,361.04,11824.564,6044.8464,24799.7386,2065.2564,6120.8157,7076.7223,4536.19,9200.3,256.18,3034.11,635.83,18095.73,46083.93,63.384,94.85,1672.08,,,
2021-10-21,1367.13,700.539,636.233,1293.001535,149.718852,319.210534,283.388314,13457.172,1217.649417,1027.956,13834.817,11545.195,550.600686,,,,,,,1907.18,3736.99,3377.59,358.4,11810.477,6093.7642,24914.1244,2071.4567,6075.0683,7057.9995,4549.78,9164.04,256.0,2993.93,636.6,18214.36,46687.89,63.298,94.632,1655.92,,,
2021-10-22,1371.71,703.414,636.308,1293.14,150.63841,320.688459,284.690936,13485.586,1223.751776,1021.352,13829.977,11580.99,552.541602,,,,,,,1906.34,3730.56,3391.52,357.35,11837.0789,6064.0063,24969.0127,2054.5564,6086.4312,7080.8353,4544.9,9237.0,257.19,2996.05,636.74,18056.17,45876.66,63.322,94.648,1661.73,,,
2021-10-25,1380.27,703.786,638.349,1297.259363,150.626596,320.949731,284.922237,13498.254,1224.563955,1017.988,13868.633,11586.933,552.864049,,,,,,,1912.19,3738.48,3389.55,359.89,11859.3619,6111.3819,24982.3617,2077.5614,6060.3515,7103.3567,4566.48,9236.28,257.38,2985.86,637.5,18243.49,46827.42,63.368,95.018,1655.56,,,
2021-10-26,1376.04,694.268,637.812,1296.059801,151.678474,323.34539,287.048977,13580.514,1233.59654,1030.069,13901.82,11610.24,555.100344,,,,,,,1912.01,3741.65,3400.4,357.31,11854.8754,6121.8904,25061.8888,2070.9866,6075.2233,7095.3747,4574.79,9314.94,259.3,3020.24,639.15,18296.75,47100.56,63.396,95.204,1666.21,,,
2021-10-27,1362.16,681.199,631.338,1282.88513,151.390871,322.123064,285.960328,13521.185,1229.347057,1028.16,13834.546,11499.727,551.156794,,,,,,,1894.49,3730.39,3385.88,345.37,11686.9827,6121.6471,24871.0069,2130.2081,6056.782,6998.4176,4551.68,9308.12,258.38,3013.38,634.05,18342.5,47335.83,63.62,95.458,1669.78,,,
2021-10-28,1350.88,679.18,627.985,1276.068076,151.970487,322.893824,286.638194,13592.766,1232.912565,1011.293,13955.601,11578.162,555.872272,,,,,,,1884.13,3760.24,3400.97,344.68,11800.4604,6190.7028,25080.0338,2194.8529,6091.8881,7075.8651,4596.42,9337.12,259.03,2992.25,638.67,18554.33,48428.19,63.436,94.954,1663.03,,,
2021-10-29,1366.43,673.07,622.429,1264.754127,151.98,323.19,286.88,13470.454,1234.284433,1003.912,13936.992,11534.071,558.395961,,,,,,,1869.22,3771.32,3401.89,344.9,11783.9317,6221.3042,25151.8788,2197.7815,6040.1022,7066.088,4605.38,9375.97,259.26,2994.77,640.58,18640.97,48877.67,63.226,95.832,1655.11,,,
2021-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5604,-0.5498,
2021-11-01,1361.05,670.13,622.346,1264.535113,153.19,325.575671,289.00176,13617.47,1244.09,1017.42,14006.537,11604.266,560.659093,,,,,,,1869.8,3769.51,3420.29,346.28,11865.4166,6225.0741,25075.5361,2240.0913,6105.7619,7140.9701,4613.67,9441.94,261.09,3059.93,640.36,18705.42,49214.81,63.116,95.524,1688.99,,,317.437354813333
2021-11-02,1350.49,663.84,622.071,1263.956022,153.77,326.049287,289.418818,13569.6,1246.71,1018.33,14029.305,11618.811,564.258573,,,,,,,1869.41,3787.54,3429.47,343.59,11895.0627,6246.5458,25165.7024,2203.9646,6080.7159,7159.0885,4630.65,9478.56,261.48,3040.4,645.08,18784.68,49631.26,63.47,95.844,1684.19,,,
2021-11-03,1346.4,664.91,621.345,1262.459174,154.35,327.255636,290.489639,13601.38,1252.01,1021.5,14102.587,11666.197,567.494234,,,,,,,1868.02,3806.43,3443.81,345.04,11966.492,6296.2119,25335.6992,2141.9122,6072.8526,7206.8077,4660.57,9508.11,262.4,,648.27,18986.98,50699.94,63.55,95.848,,,,
2021-11-04,1360.09,670.55,624.339,1268.45086,155.09,328.373676,291.482071,13522.4,1256.17,1025.85,14158.052,11633.443,565.636002,,,,,,,1876.72,3849.89,3461.18,348.03,11914.5137,6362.8316,25487.5393,2140.5796,6064.424,7167.3326,4680.06,9560.46,263.52,3076.15,649.46,19226.09,51973.67,63.794,96.296,1706.26,,,
2021-11-05,1349.82,658.25,622.201,1264.065499,155.68,328.549057,291.636113,13588.86,1255.4,1025.85,14192.901,11679.524,559.409361,,,,,,,1871.27,3851.0,3434.57,351.47,11986.0814,6373.2984,25480.2512,2114.3491,6120.0087,7231.047,4697.53,9626.0,263.65,3055.0,652.67,19244.61,52068.5,64.052,96.458,1697.99,,,
2021-11-08,1352.52,655.99,624.588,1268.822958,155.46,328.59523,291.676498,13611.25,1255.13,1043.12,14217.354,11696.48,562.188573,,,,,,,1879.1,3864.39,3433.49,353.67,12009.4909,6378.7535,25481.7834,2155.023,6107.3423,7220.345,4701.7,9602.79,263.74,3045.71,652.58,19217.14,51918.96,63.846,96.15,1696.41,,,
2021-11-09,1353.79,656.29,626.633,1272.954799,155.16,328.063632,291.204626,13561.25,1252.93,1044.2,14174.78,11677.551,560.259419,,,,,,,1886.16,3858.04,3439.29,347.59,11992.5463,6348.6713,25513.3616,2140.9755,6095.3066,7215.9009,4685.25,9585.38,263.25,3021.09,652.47,19081.06,51182.55,64.11,96.564,1688.07,,,
2021-11-10,1344.63,664.44,627.358,1274.390378,155.25,328.844054,291.897365,13580.04,1255.59,1040.45,14061.709,11651.632,560.065157,,,,,,,1886.42,3823.9,3437.02,346.02,11949.2851,6255.4384,25408.8641,2119.7494,6078.338,7218.7382,4646.71,9594.62,263.82,3004.91,651.32,18806.91,49709.02,63.85,96.536,1664.39,,,
2021-11-11,1363.02,676.72,630.825,1281.396725,155.56,329.985563,292.904145,13554.0,1259.78,1031.35,14064.366,11652.844,558.710461,,,,,,,1895.88,3827.59,3436.06,343.87,11958.0013,6265.2172,25353.8567,2168.8821,6038.5663,7234.1829,4649.27,9614.86,264.71,3014.41,651.39,18862.09,50000.41,63.794,96.826,1669.12,,,
2021-11-12,1359.7,681.29,632.841,1285.479066,156.01,330.952705,293.762607,13514.53,1263.24,1047.08,14161.588,11683.82,559.791154,,,,,,,1902.02,3866.05,3457.14,351.05,11989.2643,6338.9887,25526.912,2182.6091,6030.8405,7258.8477,4682.85,9642.08,265.52,3053.78,654.79,19060.34,51049.15,63.828,96.828,1691.1,,,
2021-11-15,1354.64,678.71,633.505,1286.815409,156.640358,332.168411,294.827675,13543.14,1267.06,1046.48,14174.354,11695.013,557.724517,,,,,,,1904.77,3869.66,3462.1,351.88,11998.0472,6333.1847,25525.6013,2165.5278,6067.8573,7279.5338,4682.8,9677.07,266.47,3065.64,654.61,19049.05,50985.58,63.72,96.81,1697.69,,,
2021-11-16,1354.83,688.822,635.347,1290.547826,156.964487,332.781137,295.368806,13477.898,1269.381117,1043.628,14199.171,11674.117,557.709963,,,,,,,1908.67,3882.05,3456.6,355.3,11977.8146,6393.9362,25653.7896,2158.5932,6017.6789,7270.6559,4700.9,9711.67,266.93,3069.08,656.41,19191.02,51745.24,63.746,97.356,1690.82,,,
2021-11-17,1358.29,686.592,633.582,1286.869852,157.073826,333.398332,295.916613,13440.892,1272.0448,1039.896,14152.983,11619.54,558.248453,,,,,,,1903.2,3867.05,3445.42,348.06,11914.6867,6381.0487,25629.948,2144.6687,5992.464,7246.8904,4688.67,9710.16,267.31,3050.39,655.14,19192.82,51748.48,63.682,97.54,1681.71,,,
2021-11-18,1346.97,673.106,627.183,1273.870027,156.617564,331.868104,294.557934,13391.799,1266.513437,1030.375,14177.776,11582.122,557.604169,,,,,,,1885.15,3875.12,3438.24,345.4,11865.7851,6431.7672,25637.8358,2116.1655,5974.2014,7201.5703,4704.54,9672.42,266.11,3046.19,654.31,19398.97,52859.36,63.876,97.36,1682.89,,,
2021-11-19,1363.44,667.13,624.9,1269.222404,155.653264,330.565911,293.401686,13227.596,1262.793851,1030.375,14149.622,11497.463,555.630726,,,,,,,1878.73,3882.45,3445.51,341.82,11762.2811,6453.2269,25652.2686,2149.9885,5919.1806,7176.4942,4697.96,9612.34,265.23,3059.66,652.51,19505.33,53438.65,64.12,97.992,1696.51,,,
2021-11-22,1374.79,664.124,621.171,1261.55728,155.210151,330.360539,293.197442,13233.328,1260.980506,1008.367,14070.39,11526.758,552.103717,,,,,,,1867.16,3843.05,3440.85,330.25,11815.7056,6372.8314,25532.9403,2113.2535,5903.8103,7231.2136,4682.94,9576.77,264.97,3057.1,653.48,19279.05,52197.63,63.848,98.144,1682.57,,,
2021-11-23,1373.71,657.328,618.142,1255.390461,153.209266,326.361251,289.648044,13214.066,1244.201611,1015.313,14050.39,11585.259,550.36822,,,,,,,1857.74,3824.97,3437.59,329.74,11888.2068,6344.9854,25614.67,2077.8486,5933.8275,7276.8339,4690.7,9455.64,261.58,,655.65,19191.73,51724.37,63.53,97.818,,,,
2021-11-24,1373.52,656.537,617.049,1253.152419,153.11001,326.787673,290.026497,13166.423,1245.362687,1009.305,14056.287,11572.627,549.23256,,,,,,,1855.55,3830.36,3419.71,334.21,11883.3313,6382.4891,25693.9957,2078.9088,5949.1449,7249.7388,4701.46,9438.94,261.81,3021.64,654.96,19264.52,52114.96,63.418,98.306,1652.02,,,
2021-11-25,1369.55,659.636,617.808,1254.688344,153.8251,328.118164,291.205515,13215.7,1250.213304,1015.455,14075.852,11585.937,549.918727,,,,,,,1858.1,3837.21,3422.4,335.1,,,,2105.9567,5984.0313,,4701.46,9476.45,262.98,3031.48,,,,63.548,98.152,1658.91,,,
2021-11-26,1360.94,643.059,602.3,1223.131533,147.568267,315.966839,280.42119,12712.761,1205.861866,980.962,13766.392,11308.072,547.623211,,,,,,,1811.4,3758.0,3404.3,328.26,11604.1048,6242.5518,25239.3404,2062.014,5820.0159,7081.7109,4594.62,9026.91,253.33,2970.55,644.24,18861.72,49935.02,63.824,97.788,1658.91,,,
2021-11-29,1361.57,640.035,600.286,1218.987393,148.306177,318.115366,282.328098,12736.903,1213.315246,976.879,13871.638,11328.547,547.334451,,,,,,,1804.61,3805.43,3401.96,329.64,11649.9334,6358.9203,25583.1134,2078.5643,5809.9808,7105.1851,4655.27,9070.89,255.08,2916.01,648.3,19301.76,52263.7,63.73,98.266,1620.57,,,
2021-11-30,1356.84,632.882,597.064,1212.417772,146.837024,315.193461,279.734592,12611.051,1201.938989,973.44,13636.233,11097.021,538.614179,,,,,,,1795.84,3748.68,3342.13,322.87,11369.5467,6257.9233,25021.552,2040.948,5717.7622,6904.3645,4567.0,8970.07,252.77,2886.59,636.42,18992.07,50585.9,63.888,98.442,1605.09,-0.5654,-0.5674,
2021-12-01,1357.74,635.044,604.171,1226.807455,150.091733,320.633911,284.562998,12943.072,1222.633291,986.195,13576.286,11107.77,539.05515,,,,,,,1815.93,3729.8,3341.62,315.45,11253.9853,6147.1153,24872.8095,2006.3798,5748.1594,6859.8016,4513.04,9226.36,257.1,2899.13,634.62,18689.23,48970.62,63.944,97.906,1619.64,,,324.017900555555
2021-12-02,1360.32,635.209,609.156,1236.192004,147.741312,317.126282,281.449973,12853.975,1208.478683,998.645,13680.155,11240.586,538.787439,,,,,,,1829.43,3750.01,3356.49,323.47,11498.5274,6211.4536,25262.4774,1976.8964,5768.7157,7014.7963,4577.1,9070.72,254.18,2883.61,641.82,18824.6,49676.05,64.01,98.196,1610.7,,,
2021-12-03,1373.12,624.66,603.464,1224.641405,146.842459,315.476484,279.983991,12763.562,1202.359447,985.767,13571.91,11233.212,538.023233,,,,,,,1815.68,3709.7,3364.06,319.1,11462.1811,6108.3538,25174.2387,1919.685,5776.7528,7028.705,4538.43,9009.18,252.73,2930.75,642.76,18496.48,47944.01,64.106,98.546,1610.7,,,
2021-12-06,1365.63,612.023,598.232,1213.956157,148.697833,319.769766,283.79426,12972.269,1217.974126,964.862,13707.925,11368.96,540.339786,,,,,,,1800.85,3727.76,3382.23,323.09,11627.7178,6168.11,25475.7313,1930.7403,5850.2437,7161.7397,4591.67,9134.94,255.98,2915.31,649.29,18654.49,48762.01,64.24,98.81,1620.13,,,
2021-12-07,1366.41,631.904,608.893,1235.559589,153.075861,327.47815,290.634916,13159.295,1247.2431,979.487,14002.134,11521.174,547.794966,,,,,,,1831.27,3826.71,3413.29,332.72,11772.5352,6348.9177,25852.71,1991.6215,5921.9773,7200.1936,4686.75,9442.06,262.24,2978.64,656.89,19219.04,51712.98,64.206,98.88,1651.86,,,
2021-12-08,1388.47,634.825,611.586,1241.009794,151.769778,325.628871,288.993018,13176.866,1240.190993,995.809,14056.255,11518.469,552.998609,,,,,,,1840.57,3843.12,3418.52,336.94,11788.5468,6392.2189,25872.4429,2000.9499,5932.8612,7220.5352,4701.21,9346.88,260.7,2997.18,657.04,19299.88,52147.71,63.868,97.69,1660.06,,,
2021-12-09,1405.42,642.174,614.915,1247.713024,151.218721,325.283679,288.686663,13086.223,1239.362906,998.344,13952.445,11478.178,553.271867,,,,,,,1850.11,3820.81,3418.79,334.02,11733.0211,6310.9023,25748.4976,1956.4696,5893.9053,7198.9849,4667.45,9292.13,260.5,2980.05,655.24,19012.28,50592.32,64.0,98.21,1657.2,,,
2021-12-10,1402.13,635.679,610.392,1238.535014,150.691994,324.406788,287.908429,13095.369,1235.745065,995.459,14021.9,11543.72,554.119589,,,,,,,1837.34,3841.54,3437.23,334.33,11789.119,6376.4824,25984.1489,1933.6856,5897.4395,7247.4949,4712.02,9271.96,259.72,2957.13,663.66,19227.03,51734.87,64.1,98.006,1644.4,,,
2021-12-13,1409.37,631.903,606.514,1230.60735,150.032473,323.067062,286.714586,12993.165,1231.25592,988.49,13906.781,11484.427,557.672439,,,,,,,1826.03,3812.43,3455.25,330.69,11724.1001,6294.2111,26037.5766,1926.7465,5874.6415,7244.7712,4668.97,9236.36,258.63,2961.09,663.23,18933.38,50153.58,64.136,98.342,1645.24,,,
2021-12-14,1400.55,623.07,602.329,1222.099619,148.818569,320.381678,284.33137,12983.432,1220.50069,986.278,13803.131,11464.935,554.275083,,,,,,,1813.15,3774.67,3443.2,326.36,11695.7849,6214.8872,25854.5464,1867.2834,5857.0987,7225.0606,4634.09,9151.29,256.46,2954.64,660.17,18737.62,49113.6,64.136,98.378,1638.75,,,
2021-12-15,1390.11,614.653,598.588,1214.496057,149.274386,321.222019,285.077101,12919.802,1224.937504,975.138,13966.323,11542.42,563.666985,,,,,,,1802.94,3836.17,3470.75,330.18,11807.2965,6352.1081,26238.6422,1882.1893,5885.2675,7282.9491,4709.85,9184.78,257.12,2970.03,669.9,19178.78,51425.93,64.124,98.498,1644.58,,,
2021-12-16,1398.12,616.281,603.387,1223.887593,150.568882,325.254404,288.655749,13197.215,1240.253351,978.352,13932.647,11638.174,568.304793,,,,,,,1817.08,3802.29,3500.53,331.46,11849.9336,6211.0499,26256.342,1865.0679,5924.9342,7317.1166,4668.67,9277.94,260.3,3013.41,668.07,18677.62,48737.01,64.056,98.156,1670.24,,,
2021-12-17,1376.31,606.088,599.666,1216.295997,149.327082,323.341584,286.955831,13098.932,1232.603875,963.038,13811.987,11505.037,565.019963,,,,,,,1805.97,3764.7,3472.29,329.58,11714.4313,6185.5018,25999.1378,1859.1072,5890.1016,7201.4477,4620.64,9188.47,258.85,2970.59,659.47,18604.06,48352.8,64.186,98.59,1647.49,,,
2021-12-20,1355.49,590.113,586.904,1190.084289,147.586382,318.94781,283.05649,12915.645,1215.842756,943.42,13639.439,11371.442,559.878485,,,,,,,1767.79,3711.97,3451.94,322.85,11580.4022,6106.8496,25821.9368,1793.3901,5854.4795,7127.7076,4568.02,9068.75,255.27,2906.01,652.9,18399.42,47288.08,64.04,98.53,1615.39,,,
2021-12-21,1364.69,601.428,593.646,1203.660044,149.842061,323.524164,287.117865,13107.1,1232.509612,957.624,13868.054,11510.088,563.940135,,,,,,,1788.36,3777.73,3463.74,334.22,11764.1857,6249.5736,26046.5242,1842.5595,5907.9309,7208.7964,4649.23,9218.6,258.9,2948.62,660.65,18824.13,49467.04,63.808,98.296,1629.77,,,
2021-12-22,1367.08,604.029,596.739,1209.878331,151.327622,326.400099,289.67017,13247.46,1243.292022,970.988,14006.785,11590.726,570.37449,,,,,,,1797.8,3815.36,3477.37,338.78,11844.8632,6329.0007,26253.4491,1855.7839,5952.3575,7252.7726,4696.56,9311.49,261.29,2951.2,666.06,19052.4,50666.46,63.702,97.854,1628.68,,,
2021-12-23,1376.92,607.834,601.538,1219.594538,152.807236,329.620072,292.527797,13381.908,1255.143199,982.65,14106.207,11666.917,572.453806,,,,,,,1812.66,3841.41,3485.35,340.0,11907.648,6375.6393,26338.92,1861.4552,5984.6144,7288.1544,4725.79,9419.24,263.86,2978.02,670.25,19203.21,51468.22,63.476,97.916,1641.9,,,
2021-12-24,1369.0,606.209,602.024,1220.548568,152.59355,329.264335,292.212092,13393.813,1253.814847,980.826,14109.73,11669.101,572.750502,,,,,,,1814.33,3843.12,3483.85,339.72,,,,1863.1653,5988.9014,,4725.79,9395.29,263.59,2974.06,,,,,,1639.98,,,
2021-12-27,1367.1,605.276,602.631,1221.755466,153.634715,331.241438,293.966711,13435.239,1261.62088,985.481,14245.776,11761.798,577.140069,,,,,,,1816.67,3896.74,3499.78,342.26,12036.2314,6471.5118,26676.4956,1860.2697,6011.9585,7372.8315,4791.19,9468.09,265.21,2960.76,678.8,19508.53,53103.53,63.552,97.934,1625.66,,,
2021-12-28,1374.95,604.211,605.284,1227.115795,154.544322,333.273223,295.769858,13493.342,1269.547497,998.983,14252.744,11795.629,576.834078,,,,,,,1825.03,3892.52,3523.56,341.46,12053.0435,6442.2652,26709.3443,1843.9566,6045.0157,7406.5987,4786.35,9520.97,266.86,3001.36,679.94,19415.69,52597.78,63.504,98.186,1649.74,,,
2021-12-29,1355.5,594.686,601.294,1217.933949,153.865013,332.77206,295.325092,13538.893,1267.683504,997.469,14274.395,11832.0,579.357783,,,,,,,1814.95,3894.23,3531.17,341.27,12079.4698,6444.9383,26807.0251,1837.5857,6072.7775,7437.4128,4793.06,9461.12,266.58,2995.56,682.4,19418.46,52612.42,63.3,97.424,1644.0,,,
2021-12-30,1366.16,601.159,603.693,1222.746759,154.29587,333.191715,295.69663,13522.952,1269.288921,999.073,14246.011,11813.93,580.105184,,,,,,,1822.44,3884.9,3520.91,341.6,12070.264,6423.0441,26754.8454,1856.6709,6070.8013,7426.6192,4778.73,9508.02,266.98,2985.58,680.01,19346.18,52219.41,63.302,97.786,1635.62,,,
2021-12-31,1371.71,612.932,608.266,1232.007862,154.052606,332.594665,295.166768,13548.042,1266.823995,1009.792,14223.137,11826.605,578.451647,,,,,,,1835.64,3878.84,3520.1,339.9,12070.1113,6389.1403,26740.2148,1858.2064,6096.5572,7444.8401,4766.18,9491.1,266.49,,680.46,19217.94,51526.57,,,,-0.5963,-0.582,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.081669833333
2022-01-03,1371.71,609.014,609.014,1233.501541,155.245711,334.253169,296.626399,13552.358,1272.737,1023.873,14266.321,11839.788,573.127945,,,,,,,1837.89,3880.62,3506.21,342.63,12122.9193,6435.4887,26643.1265,1867.2513,6095.8254,7440.0791,4796.56,9568.74,267.73,,680.89,19431.89,52672.8,63.0,97.746,,,,
2022-01-04,1362.69,603.068,609.729,1234.9475,156.331781,337.213036,299.251368,13826.364,1282.37068,1028.39,14296.437,11991.512,566.335562,,,,,,,1839.54,3866.62,3505.92,339.33,12225.7131,6367.6132,26590.1639,1842.2411,6129.2754,7525.6038,4793.54,9647.81,269.93,3042.36,684.25,19173.87,51268.05,63.078,97.372,1652.66,,,
2022-01-05,1346.27,587.592,603.702,1222.736159,156.874232,337.411277,299.426629,13911.39,1282.301582,1034.378,14098.732,11952.968,561.602542,,,,,,,1822.22,3785.66,3490.77,333.25,12105.3162,6164.6948,26226.2016,1775.9859,6133.6255,7508.477,4700.58,9702.0,270.11,3055.93,677.19,18575.95,48069.67,63.02,97.034,1663.97,,,
2022-01-06,1335.29,592.071,600.937,1217.072252,154.679538,333.315101,295.791587,13815.529,1266.191789,1024.452,14018.453,11934.903,553.569548,,,,,,,1813.03,3766.0,3469.26,329.78,12136.6031,6148.1123,26128.3597,1732.9641,6078.5741,7508.003,4696.05,9553.25,266.74,2992.6,676.43,18568.46,48030.45,62.874,96.886,1628.86,,,
2022-01-07,1331.97,602.462,605.396,1226.102134,154.149179,332.313825,294.900585,13915.189,1261.654735,1031.129,13989.322,11976.064,552.086954,,,,,,,1824.99,3744.89,3464.94,326.07,12162.943,6081.4259,26035.1155,1720.9489,6100.5996,7536.4703,4677.03,9511.32,265.71,2990.6,674.63,18364.74,46975.87,62.782,96.32,1629.37,,,
2022-01-10,1337.39,608.656,608.44,1232.267753,151.880028,327.633264,290.74698,13844.577,1242.382649,1043.918,13939.14,11956.419,554.444044,,,,,,,1833.81,3729.27,3465.23,322.17,12139.9287,6076.047,25977.5282,1710.7844,6083.9453,7495.0135,4670.29,9367.17,261.79,,672.85,18390.94,47108.91,62.824,96.304,,,,
2022-01-11,1324.71,611.239,613.76,1243.042064,153.345582,330.466476,293.261218,13969.317,1253.025504,1049.342,14059.123,12036.822,558.940171,,,,,,,1847.57,3758.92,3463.15,326.31,12237.1996,6146.3026,26103.4562,1723.4556,6107.1156,7512.2252,4713.07,9460.0,264.0,2977.33,675.9,18661.48,48494.59,62.748,96.03,1623.18,,,
2022-01-12,1339.9,630.406,625.77,1267.338887,154.258151,332.607781,295.155972,14178.657,1260.564101,1059.188,14151.07,12103.053,558.121667,,,,,,,1882.2,3789.42,3476.45,327.23,12243.0043,6166.4825,26123.5898,1733.284,6157.6168,7505.5425,4726.35,9537.01,265.7,3026.09,676.57,18733.29,48867.5,62.898,95.75,1659.01,,,
2022-01-13,1317.42,623.126,623.859,1263.300222,154.363505,332.686686,295.223065,14314.665,1260.374868,1064.745,14010.979,12106.766,550.438105,,,,,,,1877.2,3739.61,3457.29,320.19,12197.8584,6012.9014,25834.331,1727.2733,6194.1946,7527.2596,4659.03,9536.48,265.65,3005.45,673.17,18251.0,46350.96,63.002,95.214,1657.23,,,
2022-01-14,1308.68,620.103,620.977,1257.463348,152.961726,329.641706,292.526453,14246.774,1247.928897,1060.24,13971.486,12069.926,548.633671,,,,,,,1868.84,3734.54,3446.29,318.21,12182.6515,6027.4825,25774.1894,1705.7528,6176.4537,7525.2572,4662.85,9439.9,262.98,2963.6,673.79,18387.6,47044.47,62.784,95.64,1638.13,,,
2022-01-17,1320.13,615.292,619.471,1254.398994,153.833793,331.95284,294.57737,14300.15,1255.910465,1063.597,13985.007,12081.373,550.04924,,,,,,,1865.15,3738.51,3444.66,318.79,,,,1707.4326,6166.0314,,4662.85,9506.09,264.81,2977.16,,,,62.776,95.404,1633.45,,,
2022-01-18,1331.21,612.623,613.139,1241.576206,152.308716,329.007159,291.963351,14179.402,1243.855199,1044.594,13756.263,11926.917,542.322506,,,,,,,1845.91,3663.08,3421.12,313.49,11994.8477,5889.6466,25458.7666,1667.7469,6118.0214,7445.2978,4577.11,9408.15,262.22,2964.68,663.83,17915.49,44627.39,62.624,95.754,1627.9,,,
2022-01-19,1320.49,611.589,612.292,1239.830151,152.346408,329.645988,292.530252,14177.786,1245.627003,1037.418,13643.743,11838.578,540.050475,,,,,,,1843.35,3636.68,3409.37,310.73,11884.4609,5826.2893,25379.2648,1656.1155,6105.273,7384.7982,4532.76,9431.27,262.83,2876.78,659.38,17723.6,43671.12,62.634,95.488,1582.07,,,
2022-01-20,1328.44,632.953,620.16,1255.741531,153.323768,331.278743,293.979171,14194.198,1252.177751,1027.909,13572.494,11771.655,539.006675,,,,,,,1865.66,3619.7,3402.12,310.64,11765.2704,5751.1132,25161.7035,1682.9175,6118.2543,7277.8889,4482.73,9500.49,264.18,2904.97,652.83,17486.41,42501.92,62.774,95.684,1602.35,,,
2022-01-21,1316.79,629.259,614.514,1244.307007,150.58702,325.367129,288.733162,13935.052,1230.255874,1017.828,13320.91,11626.862,532.774207,,,,,,,1847.34,3557.96,3393.43,300.12,11604.7081,5606.1879,24984.7403,1616.4165,6075.6795,7219.3317,4397.94,9345.71,259.31,2887.96,647.7,17005.79,40165.29,62.786,95.872,1597.12,,,
